request	SetSpec	SetName
https://periodicos.ufsc.br/index.php/politica/oai/?verb=ListSets	politica:Cont	Contents
https://periodicos.ufsc.br/index.php/politica/oai/?verb=ListSets	politica:NORMAS	Normas de publicação para os colaboradores
https://periodicos.ufsc.br/index.php/politica/oai/?verb=ListSets	politica:NPES	Normas de publicación para los colaboradores
https://periodicos.ufsc.br/index.php/politica/oai/?verb=ListSets	politica:PGEN	Publication Guidelines for Collaborators
https://periodicos.ufsc.br/index.php/politica/oai/?verb=ListSets	politica:ERR	Errata
https://periodicos.ufsc.br/index.php/politica/oai/?verb=ListSets	politica:Agrad.+Ava.	Agradecimentos aos avaliadores
https://periodicos.ufsc.br/index.php/politica/oai/?verb=ListSets	politica:PAP	Política de Anti-Plágio
https://periodicos.ufsc.br/index.php/pontodevista/oai/?verb=ListSets	pontodevista	Ponto de Vista: revista de educação e processos inclusivos
https://periodicos.ufsc.br/index.php/pontodevista/oai/?verb=ListSets	pontodevista:ED	Editorial
https://periodicos.ufsc.br/index.php/pontodevista/oai/?verb=ListSets	pontodevista:ART	Artigos
https://periodicos.ufsc.br/index.php/pontodevista/oai/?verb=ListSets	pontodevista:RES	Resenhas
https://periodicos.ufsc.br/index.php/pontodevista/oai/?verb=ListSets	pontodevista:ENTRE	Entrevista
https://periodicos.ufsc.br/index.php/pontodevista/oai/?verb=ListSets	pontodevista:RELEX	Relato de Experiência
https://periodicos.ufsc.br/index.php/pontodevista/oai/?verb=ListSets	pontodevista:RESU	Resumos
https://periodicos.ufsc.br/index.php/pontodevista/oai/?verb=ListSets	pontodevista:EXPT	Expediente
https://periodicos.ufsc.br/index.php/principia/oai/?verb=ListSets	principia	Principia: an international journal of epistemology
https://periodicos.ufsc.br/index.php/principia/oai/?verb=ListSets	principia:EI	Editorial Information
https://periodicos.ufsc.br/index.php/principia/oai/?verb=ListSets	principia:PRE	Preface
https://periodicos.ufsc.br/index.php/principia/oai/?verb=ListSets	principia:ART	Articles
https://periodicos.ufsc.br/index.php/principia/oai/?verb=ListSets	principia:BKR	Book review
https://periodicos.ufsc.br/index.php/principia/oai/?verb=ListSets	principia:NOT	Notes/Discussions
https://periodicos.ufsc.br/index.php/principia/oai/?verb=ListSets	principia:IN	Interviews
https://periodicos.ufsc.br/index.php/revemat/oai/?verb=ListSets	revemat	Revemat: Revista Eletrônica de Educação Matemática
https://periodicos.ufsc.br/index.php/revemat/oai/?verb=ListSets	revemat:Edt	Editorial
https://periodicos.ufsc.br/index.php/revemat/oai/?verb=ListSets	revemat:Agr	Agradecimentos
https://periodicos.ufsc.br/index.php/revemat/oai/?verb=ListSets	revemat:ART	Artigos
https://periodicos.ufsc.br/index.php/revemat/oai/?verb=ListSets	revemat:TRAD	Traduções
https://periodicos.ufsc.br/index.php/revemat/oai/?verb=ListSets	revemat:REL+EXP	Relatos de Experiências
https://periodicos.ufsc.br/index.php/revemat/oai/?verb=ListSets	revemat:TRADC	Traduções de Conferências
https://periodicos.ufsc.br/index.php/rbcdh/oai/?verb=ListSets	rbcdh	Brazilian Journal of Kinanthropometry and Human Performance
https://periodicos.ufsc.br/index.php/rbcdh/oai/?verb=ListSets	rbcdh:Ed	Editorial
https://periodicos.ufsc.br/index.php/rbcdh/oai/?verb=ListSets	rbcdh:OA	Original Articles
https://periodicos.ufsc.br/index.php/rbcdh/oai/?verb=ListSets	rbcdh:RA	Review Articles
https://periodicos.ufsc.br/index.php/rbcdh/oai/?verb=ListSets	rbcdh:PV	Point-of-View Articles
https://periodicos.ufsc.br/index.php/rbcdh/oai/?verb=ListSets	rbcdh:DT	Abstracts  Dissertation and Thesis
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade	Revista Contemporânea de Contabilidade
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:EXP	Expediente
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:CONED	Conselho Editorial
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:S	Sumário
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:ED	Editorial
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:ART	Artigos
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:NOR	Normas para publicação
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:NB	Notas Bibliográficas
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:RES	Resenhas
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:SA	Sobre os Autores
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:AHO	Avaliadores Ad Hoc
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:IE	Informações Editoriais
https://periodicos.ufsc.br/index.php/contabilidade/oai/?verb=ListSets	contabilidade:DP	Demanda de Publicação
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm	Revista de Ciências da Administração
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:CONED	Conselho Editorial
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:Ex	Expediente
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:ED	Editorial
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:ART	Artigos
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:RS	Resenha
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:IE	Informações Editoriais
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:AVA	Nominata dos Avaliadores
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:IA	Índice por Autor
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:IAT	Índice por Área Temática
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:IT	Índice por Título
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:NC	Notas e Comunicações
https://periodicos.ufsc.br/index.php/adm/oai/?verb=ListSets	adm:NA	Nominata de Avaliadores
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh	Revista de Ciências Humanas
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:ED	Editorial
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:Mem.+Uni.	Memórias Universitárias
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:ART	Artigos
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:DOS	Dossiê
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:Com	Comentários
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:Trad	Tradução
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:Obt.	Obituário
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:Res	Resenha
https://periodicos.ufsc.br/index.php/revistacfh/oai/?verb=ListSets	revistacfh:EdD	Editorial Dossiê
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref	Revista Estudos Feministas
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:SUM	SUMÁRIO
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:ED	Editorial
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:ART	Artigos
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:SEREF	Seção Especial: Revista Estudos Feministas 15 anos
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:COMEN	Comentários
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:ARTEM	Artigos Temáticos
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:PON.+VIS.	Ponto de Vista
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:SEC	Seção Temática
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:ENS	Ensaio
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:DOS	Dossiê
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:DEB	Debate
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:RES	Resenhas
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:GUERRA	Sobre a Guerra
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:ERR	Errata
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:HHS	Homenagem a Heloneida Studart
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:AGE	Agenda
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:COLAB	Colaboradoras/es
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:ENC	ENCARTE
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:INM	In Memoriam
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:SAG	Sobre a Guerra
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:HOM	Homenagem
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:NDF	Nota de Falecimento
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:FEMBRA	Feminismos no Brasil
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:FEMEX	Feminismos no Exterior
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:EXFEM	Experiências editorias feministas
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:FEMWEB	Feminismos na Web
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:OLHREF	Múltiplos olhares sobre a REF
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:REG	Registros
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:MMF	Movimentode Mulheres e Feminismo: Evolução e Novas Tendências
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:MPPEF	Metodologia e Epistemologia da Pesquisa e do Ensino Feminista
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:SCR	Saúde e Controle da Reprodução
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:LPC	Literatura e Produção Cultural
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:MTDS	Mercado de Trabalho e Discriminação Sexista
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:RSGRRI	Relações Sociais de Gênero, Raça e Relações Interétnicas
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:EFRP	Estratégias Feministas e Representações Políticas
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:FFIMEFI	Família ou Famílias? Individuação das Mulheres e Evolução da Família como Instituíção
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:EEF	Educação e Formação
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:IEFU	A Institucionalização dos Estudos Feministas dentro das Universidades
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:VAS	Violência e Assédio Sexual
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:SRR	Sexuality and Reproductive Rights
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:CUL	Culture
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:VIO	Violence
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:FEM	Feminism
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:WORK	Work
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:ETH	Ethnicity
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:CAP	Capa
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:NPP	Normas Para Publicação
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:REF20	Seção Especial REF 20 Anos
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:DCDFS	Dossiê: Cartografias Descoloniales de los Feminismos del Sur
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:ENT	Entrevistas
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:STDCS	Seção Temática: Gênero, Feminismos e Ditaduras no Cone Sul
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:STAR	Seção Temática: Almanaque de Representações
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:EDHIG	Dossiê: Economia, Direitos Humanos e Igualdade de Gênero: uma nova agenda?
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:FCA	Dossiê: Dinâmicas de Gênero e Feminismos em Contextos Africanos
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:GSM	Seção Temática: Gêneros, Sexualidades e Mídias Contemporâneas
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:GCA	Seção Temática: Gênero, Cinema e Audiovisual
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:APR	Apresentação
https://periodicos.ufsc.br/index.php/ref/oai/?verb=ListSets	ref:VRB	Verbetes
https://periodicos.ufsc.br/index.php/gual/oai/?verb=ListSets	gual	Revista Gestão Universitária na América Latina - GUAL
https://periodicos.ufsc.br/index.php/gual/oai/?verb=ListSets	gual:edt	Editorial
https://periodicos.ufsc.br/index.php/gual/oai/?verb=ListSets	gual:art	Artigos
https://periodicos.ufsc.br/index.php/gual/oai/?verb=ListSets	gual:ens	Ensaio
https://periodicos.ufsc.br/index.php/gual/oai/?verb=ListSets	gual:nota	Nota sobre os autores
https://periodicos.ufsc.br/index.php/gual/oai/?verb=ListSets	gual:mhs	Menção Honrosa do Prêmio Nacional de Inovação na Gestão Universitária Professor João David Ferreira Lima
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis	Revista Internacional Interdisciplinar INTERthesis
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ART	Artigos
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ENS	Ensaios
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:RevLit	Revisão Literatura
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:RES	Resenhas
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DosTem	Dossiês Temáticos
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:TRAD	Traduções (2004 - 2014)
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ENT	Entrevista
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ED	Editorial
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:AVA	Avaliadores
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:NP	Normas para publicação
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:EX	Expediente
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:CA	Chamada de Artigos
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ER	Errata
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DOS	Dossiê: Novas Perspectivas e Tendências Interdisciplinares nas Ciências Humanas Orgs: Drs Héctor Leis e Selvino Assmann
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DOS	Dossiê: "O debate sobre a Condição Humana na Modernidade" - Organização: Prof. Dr. Selvino Assmann
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DOS	Dossiê: "A interdisciplinaridade nos Estudos de Gênero" - Organização: Profª Drª Joana Maria Pedro
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DOS	Dossiê: "A interdisciplinaridade nos estudos de Sociedade e Meio Ambiente" Orgs: Dras Eunice Nodari e Julia S. Guivant
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ANPUH	Mesa Redonda XXVI Simpósio Nacional de História - ANPUH: 50 anos
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:GeTeCi	Dossiê: Gênero, tecnologias e ciências. Organização: Profª Drª Luciana Klanovicz
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DOSMA	Dossiê: Sociedade e meio ambiente: olhar global, visões latinoamericanas - Organização: Prof. Dr. Luiz Fernando Scheibe
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DBioMed	Dossiê: A biopolitica e a medicalização da vida. Orgs.: Profs. Drs. Sandra Caponi e Selvino Assmann
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DosMilitCot	Dossiê: Militância e vida cotidiana: os anos ’60 e ’70 no Cone Sul
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DTSALE	Dossiê: Desenvolvimento territorial, sistemas agroalimentares localizados e ecologia
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DInterEns	Dossiê: Interdisciplinaridade no ensino, na pesquisa e na extensão. Org.: Prof. Dr. Javier Vernal
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:HHLeis	Homenagem a Héctor Leis
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:INTER10+anos	INTERthesis - 10 anos
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:DAHOC	Dossiê: Animais não humanos: um olhar contemporâneo. Orgs: Drs. Javier Vernal, Letícia Albuquerque e Fernanda Medeiros
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ArtCHM	Artigos - Condição Humana na Modernidade
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ArtSMA	Artigos - Sociedade e Meio Ambiente
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:ArtEGE	Artigos - Estudos de Gênero
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	interthesis:HSA	Homenagem à Selvino José Assmann
https://periodicos.ufsc.br/index.php/interthesis/oai/?verb=ListSets	ec_fundedresources	EC_fundedresources
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis	Revista Katálysis
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:EXP	Expediente
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:MEM+E+AGRAD	Memória e Agradecimento
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:APRES	Apresentação
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:P	Presentation
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ED	Editorial
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ET	Espaço temático
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:CED	Comissão Editorial
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:PES	Pesquisas
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ART	Artigo
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:EST	Estudos
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:PA	Pesquisas aplicadas
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:PT	Pesquisas teóricas
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:REL+PESQ	Relato de pesquisa
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:REL+EXP	Relato de experiência
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ENS	Ensaio
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ENTREV	Entrevista
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:RES	Resenha de livro
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ADP	Adaptações de Palestras
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:RES	Resumo
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:COM	Comunicação
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ETL	Espaço tema livre
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:NORMAS	Normas para apresentação de trabalhos
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ED	Editorial inglês
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:NE	Normas editoriais
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:CE	Comissão Editorial
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:PN	Publication Norms
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ENT	Ensaio temático
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:ENTL	Ensaio tema livre
https://periodicos.ufsc.br/index.php/katalysis/oai/?verb=ListSets	katalysis:RTL	Resenha tema livre
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot	Revista Psicologia: Organizações e Trabalho
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:SUM	Sumário
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:ED	Editorial
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:ART	Artigos
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:RES	Resenhas
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:CHLT	Check-list para autores
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:FIAVAL	Ficha de Avaliação para consultores
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:NOAUT	Normas para autores
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:INTAUT	Instruções para Autores
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:CLSA	Check-list para Submissão de Artigos
https://periodicos.ufsc.br/index.php/rpot/oai/?verb=ListSets	rpot:FAA	Ficha de Avaliação de Artigo
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia	Scientia Traductionis
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:EXP	Expediente / Board
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:APR	Apresentação / Presentation
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:TRAD.	Trabalhos Traduzidos / Translated Texts
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:ART	Artigos / Articles
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:TRAD.+COM.	Traduções Comentadas / Translations with Commentaries
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:TCT	Traduções Comentadas & Críticas de Tradução / Translations with Commentaries
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:CRI	Críticas de Tradução
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:EES	Ensaios & Entrevistas / Essays & Interviews
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:ENTR.	Entrevistas / Interviews
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:SAT	Sobre os autores e tradutores
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:DOS1	Dossiê : The James Joyce Translation Dossier (guest-edited by Jolanta Wawrzycka)
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:DOS2	Dossiê : Ulysses Traduzido ao Português (co-organizado por Gustavo Althoff, Mauri Furlan e Jolanta Wawrzycka)
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:DOS	Dossiê : Tradução de Poesia / (organizado por Guilherme Gontijo Flores)
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:DRJL	Dossiê : (Re)descobrindo Jiří Levý (organizado por Mauri Furlan, Gustavo Althoff, Filipe Neckel)
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:TXT	Outros Textos / Other Texts
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:REPUBL.	Trabalhos já publicados
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:RES.	Resenhas de traduções
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:TLE	Tradução, lexicografia e ensino de línguas
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:ART	Artigos
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:IN%C3%A9D.	Trabalhos Inéditos / Unpublished Texts
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:CE	Comissão Editorial
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:DOS	Dossier
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:ETC	Estudos da tradução baseados em corpora
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:THC	Teoria, história e crítica da tradução
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:JOY	James Joyce & Tradução/Translation
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:CJNB	Cartas de Joyce a Nora Barnacle / Letters from Joyce to Nora Barnacle
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:AETU	Análise de quatro excertos de traduções do Ulysses ao PT-BR / Analisys of four translated excerpts of Ulysses into PT-BR
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:TPP	The Polylogue Project
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:ENTI	Entrevista / Interview
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:DTPC	Dossiê: Tradução & Poesia Chinesa (Org. Raquel Abi-Sâmara)
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:DETC	Dossiê: Em Torno dos Clássicos (Org. Mauri Furlan)
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:DO	Dossiê: Traduções comentadas de “O cônego ou metafísica do estilo”
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:EM	Estudos Machadianos
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:LG	Dossiê – Localização de games: um olhar interdisciplinar (org. Gustavo Althoff)
https://periodicos.ufsc.br/index.php/scientia/oai/?verb=ListSets	scientia:RES	Resenhas
https://periodicos.ufsc.br/index.php/sequencia/oai/?verb=ListSets	sequencia	Seqüência: Estudos Jurídicos e Políticos
